hashtag,UserFriendFollowerRatiosMV_friendFollowerRatio_average,UserFriendFollowerRatiosMV_friendFollowerRatio_population_variance,UserFriendFollowerRatiosMV_friendFollowerRatio_population_standard_deviation,UserFriendFollowerRatiosMV_friendFollowerRatio_minValue,UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue
ACAB,0.5544698938098581,0.011624397877810251,0.10781650095328753,0.26729776247848536,0.8076923076923077
Christmasaftermath,0.5409778699770134,0.002950250343108249,0.05431620700222217,0.43867192165293206,0.6922714420358153
DitchMitch,0.33550082164697925,0.0545498038292838,0.23355899432324118,0.03118712273641851,0.9120477928974444
Islamic,0.5454551375828726,0.014164535257227228,0.11901485309501175,0.347242206235012,0.9120477928974444
LA,0.5440899795147663,0.015764983802373657,0.1255586866862411,0.2076749435665914,0.8076923076923077
MyDoomsdayPlans,0.4918372214517489,0.010482268390174918,0.10238294970440595,0.25488372093023254,0.7778378325258699
NRA,0.5282056250889041,0.013507847989208403,0.11622326784774382,0.10321969696969698,0.926829268292683
NationalComingOutDay,0.5172642514668491,0.003957996566725751,0.06291261055405149,0.42935818682482524,0.7778378325258699
Sweden,0.583213562079029,0.03901079643388117,0.1975115096238221,0.17565997011456086,0.9639591178052717
ThrowbackThursday,0.5498613447549658,0.013431873182473906,0.11589595843891153,0.18867395570507428,0.9655172413793104
crime,0.5325443914512854,0.008377735745254944,0.09152997184122227,0.327319587628866,0.9120477928974444
nostalgia,0.38287927490743145,0.04156647040379091,0.203878567789238,0.07514450867052024,1.0
sanctuarycities,0.565267966177357,0.014883872461820269,0.12199947730142235,0.42967032967032964,0.9120477928974444
ЖизньЗаПутина,0.40615412146284646,0.03235019417166362,0.17986159726763137,0.10365853658536585,0.9796803802297949
Культура,0.7277040844231515,0.07631767066796716,0.2762565305435641,0.14101876675603217,0.9983038785434706
ПапаМамаЯ,0.4657558198547149,0.04963251347112654,0.2227835574523545,0.023255813953488372,0.9796803802297949
Потрошенко,0.4278029843968193,0.03504019689957788,0.18719026924383084,0.09680284191829484,0.940623367577921
питер,0.6350045139054958,0.040203126224615596,0.20050717250167285,0.17210682492581603,0.9932048627700801
Military,0.4801881631350775,0.01519248407348941,0.12325779518346663,0.1268910157456005,0.9120477928974444
Nazialmanya,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
Russland,0.3456997554817228,0.03350048723302485,0.18303138319158507,0.0,0.6877403201287668
WakeupAmerica,0.5680127494454981,0.020009664947065246,0.14145552285812402,0.19055118110236222,0.926829268292683
КиевСкажиПравду,0.4206791107289573,0.03748401220981561,0.19360788261280998,0.09680284191829484,0.940623367577921
РетвитПротивОбамы,0.7124144920386881,0.014055200871529155,0.11855463243386635,0.3327272727272727,0.9005539435505143
ШОС,0.49554354748240687,0.05457539098214913,0.23361376453914082,0.1552094522019334,1.0
Blacklivesmatter,0.5420196871991644,0.007008280547070699,0.08371547376125096,0.2215591197314435,0.9120477928974444
JustBasketball,0.4513155899655379,0.03694009512054292,0.19219806221849095,0.09836065573770492,1.0
MakeAFilmSmaller,0.5308416896261864,0.0035926730772813725,0.05993891121201129,0.38176197836166925,0.6877403201287668
McKinney,0.6663590963887212,0.027148223009979794,0.16476717819389816,0.5344619105199516,0.9709406066785623
Ohio,0.5424387207627358,0.02929477725881382,0.17115717121644017,0.18410041841004185,0.949379411048917
POTUSinAsia,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
ShouldBeAllowedAtWork,0.5300299558313826,0.0038155198686560072,0.06176989451711899,0.43867192165293206,0.6922714420358153
Staywoke,0.5298318591025684,0.007552379783689023,0.086904429022283,0.19055118110236222,0.6924979389942292
VulnerabilityIn5Words,0.5323600867455438,0.0015650371137576648,0.0395605499678362,0.43867192165293206,0.6460961898813242
ПутинНашПрезидент,0.7631930812929257,0.0631965512955695,0.25138924260112944,0.05426356589147287,0.9796803802297949
олимпиада,0.625769991421116,0.04559630892550215,0.21353292234571733,0.4261069580218516,0.9921707503828484
CruzCrew,0.5180475957911026,0.016888699701734206,0.12995653004652827,0.0641025641025641,1.0
Friday,0.5211892670931774,0.012782663365222973,0.1130604412039108,0.24857535861662408,0.9120477928974444
JamarClark,0.5211200020351826,0.014430807102683001,0.1201282943468482,0.1050228310502283,0.7104421322019059
NEVERhillary,0.4893410266230295,0.003854514979947365,0.06208474031472923,0.347242206235012,0.6035375323554789
SouthChinaSea,0.7344956072905999,0.029531337746844806,0.17184684386640567,0.38176197836166925,0.9293517844136926
YattaQuirre,0.22678198724817397,0.029232220168954593,0.17097432605205554,0.0990990990990991,0.7692307692307693
guncontrol,0.5287432592292096,0.008719227560941728,0.09337680419109302,0.26729776247848536,0.926829268292683
podernfamily,0.5925049335921186,0.003720162662778759,0.060993136193991195,0.5137205987170349,0.6902654867256637
Индия,0.6793172957746384,0.0697584756726349,0.2641182986327053,0.1302367941712204,0.9989403973509934
нацизм,0.4683185089498081,0.053089564974055856,0.23041172924583475,0.10543478260869565,0.9989403973509934
школьноепитание,0.4099809882425279,0.023993867933107413,0.15489954142316695,0.23608964451313755,0.9484984767155085
11,0.7750055653524124,0.039939905075386424,0.19984970621791373,0.29659619133303344,0.9999193541883402
50августа,0.943000238492726,0.0,0.0,0.943000238492726,0.943000238492726
Assad,0.6092751386229953,0.06139790287974888,0.24778600218686464,0.1353637901861252,0.9843918191603875
DDay,0.5169272987095903,0.020671489940932604,0.14377583225609444,0.1360544217687075,0.7778378325258699
HowToSpotASocialist,0.6412664798530905,0.002940880625627993,0.054229886830307814,0.5409937249254192,0.6922714420358153
KeithUrban,0.4000714651699454,0.026523586934588155,0.16286063654114874,0.0989010989010989,0.782608695652174
LetsGo,0.43906413306833764,0.03263939387543796,0.18066375916447094,0.0990990990990991,1.0
LibHorseNames,0.5892863213953886,0.003798446019557908,0.061631534295017415,0.5344619105199516,0.7104421322019059
ThingsThatYouCouldLearnFromMe,0.4770772329570961,0.01292736341806374,0.11369856383465773,0.3105076741440378,0.6922714420358153
Германия,0.4268414130012029,0.07242286566370736,0.26911496737213886,0.023809523809523808,1.0
ДеньПобеды,0.4815067331906557,0.06074665324310348,0.24646836154586552,0.09863013698630137,0.9999193541883402
КорочеБарак,0.4728979649218866,0.04968833909876573,0.22290881341653077,0.09479166666666666,0.9803176795580111
Шойгу,0.4546295103216334,0.053020130197389416,0.23026100450877351,0.10365853658536585,1.0
противсанкций,0.5390225135781762,0.04374968574743528,0.2091642554248581,0.10010214504596528,0.9148336153412295
2ADefenders,0.48719349986589316,0.01209103828855117,0.10995925740269061,0.18867395570507428,0.9120477928974444
ImNotWithHer,0.4937528660551398,0.00300644899628383,0.054831095158530525,0.347242206235012,0.6643273644411076
Nukraine,0.19491117515183068,0.01941097053800514,0.1393232591422019,0.07514450867052024,1.0
PJNet,0.5065189052396585,0.007338236045190295,0.08566350474496298,0.18867395570507428,0.9120477928974444
Аромат,0.5062188202463463,3.887482203001744E-4,0.019716699021392357,0.4639321074964639,0.5842696629213483
путин2014,0.409305679988477,0.035839578838186226,0.18931344072248601,0.09479166666666666,0.9704759393237556
الارهابيين,0.37507391159498205,0.04033054765674524,0.20082466894469225,0.22343821249430004,0.7132125497127707
دير_الزور,0.32160710573111023,0.03865989242189779,0.1966211901649916,0.1092436974789916,0.7132125497127707
BlackSkinIsNotACrime,0.5374037059640696,0.0057050203141206,0.07553158487759011,0.06341463414634146,0.7104421322019059
Gladiator,0.3897558919053816,0.027424286373911685,0.16560279699905942,0.0,0.6521739130434783
LHHRmusic,0.5582777485679463,0.002704858468367872,0.052008253848479395,0.4756198347107438,0.6924979389942292
LockHerUp,0.5819259073707205,0.053755116165292945,0.23185149593067744,0.14849785407725322,1.0
ServiceOfNoSecrets,0.4765328484307425,0.01053499057121212,0.10264010215901054,0.1398176291793313,0.6842105263157895
christmasin3words,0.6156064612659862,0.005742916624142678,0.07578203365008541,0.4873063683304647,0.6922714420358153
justsaying,0.5296832705055644,0.025595520367016043,0.1599860005344719,0.1297099794473624,1.0
Кабаева,0.3846087964487241,0.030355340582911273,0.17422784100972863,0.09479166666666666,0.9989403973509934
КогдаЭтоИзобретут,0.37947089965166764,0.027527435842427644,0.1659139410731589,0.09479166666666666,0.9519923187710033
КомбинатШкольногоПитанияМосква,0.40932868414030593,0.030623585594798657,0.17499595879562094,0.10543478260869565,0.9363636363636364
СанктПетербург,0.42316562018738035,0.03838305551757301,0.19591593992723771,0.10354857475276323,1.0
бомбит,0.39460738158374453,0.027604677871382148,0.16614655540029155,0.09680284191829484,0.940623367577921
диверсант,0.4830095476928843,0.06338331070417431,0.25176042322846204,0.10354857475276323,0.9843918191603875
паникавКиеве,0.353800843532997,0.027133009379430983,0.1647210046698082,0.09820944112859468,0.9989403973509934
كووورة,0.22343821249430004,0.0,0.0,0.22343821249430004,0.22343821249430004
BoycottSubway,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
DeirEzzor,0.6812264372557232,0.05287167763062148,0.22993842138846973,0.338768115942029,0.9768650896802703
Muslim,0.5039809751049489,0.02401705902874137,0.15497438184661802,0.1095890410958904,0.9120477928974444
Resist,0.4499546097920342,0.0316097034943138,0.17779117946150705,0.0,0.9120477928974444
food,0.4994187502539943,0.026644715643233424,0.16323209134001018,0.1513647642679901,0.9120477928974444
socialism,0.5088978817759584,0.024110610501879653,0.1552759173274454,0.18867395570507428,0.9120477928974444
wakeupAmerica,0.48945724928746515,0.02546603014948023,0.1595807950521623,0.1268910157456005,0.9120477928974444
Барнаул,0.8325545357215747,0.012642457946139028,0.11243868527397066,0.720115850447604,0.9449932209955453
Владимир,0.5844136478499256,0.07125692606977402,0.26693992970287156,0.17210682492581603,0.9989403973509934
Евросоюз,0.6078239401505042,0.04910438828987269,0.2215950998778463,0.2598001537279016,0.9989403973509934
ТакДумаю,0.3845276938704916,0.026541964925634105,0.16291704921718322,0.1076923076923077,0.9148336153412295
полиция,0.49913938748613496,0.06501215269203463,0.2549748079556775,0.0,0.9989403973509934
5ФАКТОВоСША,0.6045272649304094,0.03015591131947085,0.17365457471506718,0.32626619552414604,0.8661170003926187
Assange,0.69139971829071,0.041992732250256105,0.20492128305829072,0.347242206235012,0.9843918191603875
Beyonce,0.5570431972871022,0.012048482501025092,0.10976557976444662,0.1048780487804878,0.7104421322019059
DUNKTIME,0.45237879123503943,0.035295081808529485,0.18786985337868736,0.09836065573770492,1.0
DadSongs,0.5368196536234889,0.0035715620025558873,0.05976254682119803,0.43867192165293206,0.6764783749308045
IWishItWasIllegalTo,0.49488494996081167,0.0065389254809112545,0.08086362272932901,0.3105076741440378,0.6764783749308045
KKK,0.49782165363637154,0.022410370047538663,0.1497009353595984,0.0,0.9120477928974444
MyNewYearStartedWith,0.5258360308912532,0.00598687137371162,0.07737487559739027,0.3363201911589008,0.6922714420358153
PatriotAct,0.5036050861510721,0.0109565284763585,0.10467343730077129,0.0,0.7778378325258699
Polizei,0.390384881780721,0.02588422690404123,0.16088575730636082,0.05249841872232764,0.7280701754385965
RNCinCLE,0.5302223350860655,0.011775740329124628,0.10851608327397662,0.05249841872232764,0.9120477928974444
TimMcGraw,0.37251777338397296,0.026221160421339464,0.1619294921295669,0.07514450867052024,1.0
fukushima2015,0.256632193590439,0.03679885967234195,0.19183028872506538,0.09722222222222222,0.8048780487804879
БейПервым,0.3756278301330579,0.04467985242032075,0.2113760923574867,0.10365853658536585,0.8765527950310559
КомандирТроллей,0.7293324735909813,0.015765777983144446,0.1255618492343293,0.2722222222222222,0.9089563286454478
процветание,0.5089867736685426,3.413667600930404E-4,0.018476113230142328,0.4921259842519685,0.5842696629213483
ArrestANTIFA,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
Burka,0.47784299956191467,0.018682652177823646,0.13668449867422292,0.20004133085348214,0.6877403201287668
EasterSunday,0.635760672744599,0.04119434314159752,0.2029638961529797,0.347242206235012,0.9120477928974444
NorthKorea,0.39386507676410804,0.0475061639946833,0.21795908789193283,0.045317220543806644,0.916080637599625
marketing,0.49540503929565044,0.0120216584347302,0.10964332371252798,0.13043478260869565,0.6902654867256637
policeBrutality,0.5141192180221471,0.013753831686431935,0.11727673122334172,0.0900562851782364,0.7104421322019059
СпросиПутина,0.45575369258892356,0.04480648675055026,0.2116754278383541,0.09680284191829484,0.9978929592303104
стрельба,0.5330432093551433,0.058790753137942506,0.24246804560177102,0.10354857475276323,0.9778947368421053
транспорт,0.5252324184649461,0.06117048230814054,0.247326671242995,0.23608964451313755,0.9946168039413364
فلسطين_تنتفض,0.2889942441274856,0.004345952056506802,0.06592383526848845,0.22343821249430004,0.36889387984278493
29,0.7564213513221466,0.05219111473449684,0.22845374747308664,0.29659619133303344,0.9999193541883402
69,0.8257761988886887,0.03408680623595645,0.18462612555095353,0.5010289073983342,0.9999193541883402
BibiVsObama,0.46384698764505844,0.01453447738980945,0.12055902035853415,0.09929078014184398,0.6666666666666666
BrianTracy,0.40164721585821667,0.031003088960738407,0.17607694045711497,0.08670520231213873,1.0
BuildThatWall,0.521199449066783,0.02264613970439455,0.15048634391330845,0.18867395570507428,0.9120477928974444
FoxNewsSpecialists,0.3463432878670558,0.05858454914216812,0.24204245318160225,0.0,0.9120477928974444
MomIn5Words,0.5568341970832973,0.001048644507190473,0.03238278102928272,0.4889090673239071,0.6460961898813242
MuslimBrotherhood,0.5090543724325076,0.01201345010026158,0.10960588533587774,0.27024901703800785,0.9120477928974444
QueremosViolettaLiveEnRusia,0.40010299642667446,0.02781885280961474,0.1667898462425538,0.09680284191829484,0.940623367577921
RichMovies,0.5492973143784521,0.0024732063903816336,0.049731342133323066,0.43867192165293206,0.6922714420358153
WhatMakesMeABadass,0.5295449894603108,0.0033926793635216815,0.05824671118202024,0.43867192165293206,0.6922714420358153
postatravelnotes,0.4163610960330446,0.027085159324423368,0.16457569481677228,0.17210682492581603,0.7973316391359594
Манежка,0.45990778189107395,0.06556001370771085,0.25604689747722165,0.10604929051530994,0.9796803802297949
здоровье,0.44253356919002695,0.025436687924615654,0.1594888332285858,0.11294993793959454,0.9979812809689851
теннис,0.5417526484821708,0.014319395870681812,0.11966367815958948,0.4300822561692127,0.8019138755980861
Cuba,0.5897480758856383,0.028339868069350196,0.1683444922453663,0.17565997011456086,1.0
Hillary2016,0.5301557852704641,0.012070265950480016,0.10986476209631556,0.17789598108747046,1.0
IRS,0.4829391775720205,0.027076645978587728,0.16454982825450692,0.0641025641025641,0.9120477928974444
PoliceAbuse,0.5943422496800854,0.006452389490836707,0.08032676696367598,0.4792855370875713,0.7388971467933148
RoastBannon,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
Рубль,0.5679691527790528,0.07812825948077672,0.2795143278631289,0.10604929051530994,0.9989403973509934
бизнес,0.48805789499813174,0.05005811515282867,0.22373670944399954,0.10354857475276323,0.9987439208992238
развитие,0.41016139840170956,0.030135309605528186,0.17359524649462088,0.11985526910900045,0.9148336153412295
42,0.8074703998047791,0.0345321306677072,0.18582822893120196,0.47627865961199295,0.9999193541883402
AbusiveAlec,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
AlternativeOscarNominations,0.50737175292631,0.007360032378820014,0.08579063106668475,0.31665524331734063,0.6922714420358153
BLMKidnapping,0.5344420301792917,0.014532167300490714,0.12054943923756226,0.10551330798479087,0.9120477928974444
Constitution,0.5073317838976409,0.007315285170077664,0.08552944037042254,0.16991150442477876,0.9120477928974444
Dallas,0.4722758619026904,0.02770046362707289,0.16643456259765546,0.059907834101382486,0.9782102272727272
ReasonsToProtest,0.5655876860744482,0.0058074522061154,0.07620664148297969,0.347242206235012,0.7778378325258699
SurprisingMenuItems,0.5770623591705479,0.0012852434039754685,0.03585029154658952,0.5447827852212749,0.6671306955078439
UKROP,0.41425929977482595,0.02691105394127982,0.1640458897421079,0.24303987960872836,0.9148336153412295
VideoGameABand,0.5273441025391725,0.001072890268204365,0.032755003712476735,0.45478069607969984,0.5774085522926327
Архангельск,0.9927795485591622,0.0,0.0,0.9927795485591622,0.9927795485591622
